ID,ExperimentID,Algorithm,TimeDuration,Rounds,TotalMessages,MaxSentFromNode,MaxReceivedByNode,OKPercentage,CorruptedPercentage,LostPercentage,OKCount,CorruptedCount,LostCount,AliveNodesCount,DeadNodesCount,TimerExpired,Timer,NodeCount,MulticastDomains,GossipFanOut,DelayMean,AliveProbability,LossProbability,CorruptionProbability
222,36,GossipPushPull,396167866,7,3600,48,48,43,13,44,43,13,44,56,44,0,100,100,4,3,10,0.6,0.1,0.1
223,37,Broadcast,20255074,1,99,99,99,36,10,54,36,10,54,65,35,0,100,100,4,3,10,0.6,0.2,0.2
224,37,Singlecast,16499121,1,2,1,1,2,0,98,2,0,98,65,35,0,100,100,4,3,10,0.6,0.2,0.2
225,37,Multicast,2496828669,4,99,27,27,18,10,72,18,10,72,65,35,0,100,100,4,3,10,0.6,0.2,0.2
226,37,GossipPull,5895338656,10,1861,23,23,51,14,35,51,14,35,65,35,0,100,100,4,3,10,0.6,0.2,0.2
227,37,GossipPush,24098337074,8,582,21,21,49,16,35,49,16,35,65,35,0,100,100,4,3,10,0.6,0.2,0.2
228,37,GossipPushPull,406588396,6,3000,44,44,38,27,35,38,27,35,65,35,0,100,100,4,3,10,0.6,0.2,0.2
229,38,Broadcast,20100021,1,99,99,99,30,12,58,30,12,58,58,42,0,100,100,4,3,10,0.6,0.3,0.3
230,38,Singlecast,16465675,1,1,1,1,1,0,99,1,0,99,58,42,0,100,100,4,3,10,0.6,0.3,0.3
231,38,Multicast,2946523892,4,99,27,27,4,16,80,4,16,80,58,42,0,100,100,4,3,10,0.6,0.3,0.3
232,38,GossipPull,10810070217,10,1986,24,24,24,34,42,24,34,42,58,42,0,100,100,4,3,10,0.6,0.3,0.3
233,38,GossipPush,31237479411,9,438,24,24,28,30,42,28,30,42,58,42,0,100,100,4,3,10,0.6,0.3,0.3
234,38,GossipPushPull,546988425,7,3600,44,44,23,35,42,23,35,42,58,42,0,100,100,4,3,10,0.6,0.3,0.3
235,39,Broadcast,20179021,1,99,99,99,72,4,24,72,4,24,81,19,0,100,100,4,3,10,0.8,0.1,0.1
236,39,Singlecast,14383734,1,1,1,1,1,0,99,1,0,99,81,19,0,100,100,4,3,10,0.8,0.1,0.1
237,39,Multicast,2628018007,4,99,27,27,19,22,59,19,22,59,81,19,0,100,100,4,3,10,0.8,0.1,0.1
238,39,GossipPull,890977875,8,1339,17,17,61,20,19,61,20,19,81,19,0,100,100,4,3,10,0.8,0.1,0.1
239,39,GossipPush,20367725575,7,528,18,18,28,53,19,28,53,19,81,19,0,100,100,4,3,10,0.8,0.1,0.1
240,39,GossipPushPull,163559140,5,2400,38,38,46,35,19,46,35,19,81,19,0,100,100,4,3,10,0.8,0.1,0.1
241,40,Broadcast,20582419,1,99,99,99,52,13,35,52,13,35,85,15,0,100,100,4,3,10,0.8,0.2,0.2
242,40,Singlecast,59633036,1,8,1,1,6,2,92,6,2,92,85,15,0,100,100,4,3,10,0.8,0.2,0.2
243,40,Multicast,1172839116,4,99,27,27,40,30,30,40,30,30,85,15,0,100,100,4,3,10,0.8,0.2,0.2
244,40,GossipPull,338332932,8,1428,18,18,58,27,15,58,27,15,85,15,0,100,100,4,3,10,0.8,0.2,0.2
245,40,GossipPush,22443537757,8,726,21,21,48,37,15,48,37,15,85,15,0,100,100,4,3,10,0.8,0.2,0.2
246,40,GossipPushPull,203060659,6,3000,39,39,66,19,15,66,19,15,85,15,0,100,100,4,3,10,0.8,0.2,0.2
247,41,Broadcast,19508339,1,99,99,99,34,20,46,34,20,46,71,29,0,100,100,4,3,10,0.8,0.3,0.3
248,41,Singlecast,21703683,1,2,1,1,2,0,98,2,0,98,71,29,0,100,100,4,3,10,0.8,0.3,0.3
249,41,Multicast,2284540078,4,99,27,27,18,15,67,18,15,67,71,29,0,100,100,4,3,10,0.8,0.3,0.3
250,41,GossipPull,3050172210,8,1529,19,19,32,40,28,32,40,28,71,29,0,100,100,4,3,10,0.8,0.3,0.3
251,41,GossipPush,25964864175,8,465,21,21,33,39,28,33,39,28,71,29,0,100,100,4,3,10,0.8,0.3,0.3
252,41,GossipPushPull,495743314,7,3600,46,46,35,37,28,35,37,28,71,29,0,100,100,4,3,10,0.8,0.3,0.3
253,42,Broadcast,19595539,1,99,99,99,83,11,6,83,11,6,100,0,0,100,100,4,3,10,1,0.1,0.1
254,42,Singlecast,84593619,1,8,1,1,8,0,92,8,0,92,100,0,0,100,100,4,3,10,1,0.1,0.1
255,42,Multicast,1595278697,4,99,27,27,61,5,34,61,5,34,100,0,0,100,100,4,3,10,1,0.1,0.1
256,42,GossipPull,118605663,7,1091,14,14,47,53,0,47,53,0,100,0,0,100,100,4,3,10,1,0.1,0.1
257,42,GossipPush,17665739142,7,743,18,18,75,25,0,75,25,0,100,0,0,100,100,4,3,10,1,0.1,0.1
258,42,GossipPushPull,163291842,5,2400,32,32,75,25,0,75,25,0,100,0,0,100,100,4,3,10,1,0.1,0.1
259,43,Broadcast,20084102,1,99,99,99,64,21,15,64,21,15,100,0,0,100,100,4,3,10,1,0.2,0.2
260,43,Singlecast,8396634,1,1,1,1,1,0,99,1,0,99,100,0,0,100,100,4,3,10,1,0.2,0.2
261,43,Multicast,656988854,4,99,27,27,38,27,35,38,27,35,100,0,0,100,100,4,3,10,1,0.2,0.2
262,43,GossipPull,130212433,8,1236,16,16,51,49,0,51,49,0,100,0,0,100,100,4,3,10,1,0.2,0.2
263,43,GossipPush,20162488214,9,1203,24,24,44,56,0,44,56,0,100,0,0,100,100,4,3,10,1,0.2,0.2
264,43,GossipPushPull,163143676,5,2400,32,32,63,37,0,63,37,0,100,0,0,100,100,4,3,10,1,0.2,0.2
265,44,Broadcast,20023106,1,99,99,99,51,17,32,51,17,32,100,0,0,100,100,4,3,10,1,0.3,0.3
266,44,Singlecast,84685137,1,9,1,1,3,6,91,3,6,91,100,0,0,100,100,4,3,10,1,0.3,0.3
267,44,Multicast,1686170425,4,99,27,27,37,27,36,37,27,36,100,0,0,100,100,4,3,10,1,0.3,0.3
268,44,GossipPull,805809176,9,1408,17,17,4,96,0,4,96,0,100,0,0,100,100,4,3,10,1,0.3,0.3
269,44,GossipPush,23457980060,9,1002,24,24,19,81,0,19,81,0,100,0,0,100,100,4,3,10,1,0.3,0.3
270,44,GossipPushPull,166947395,5,2400,36,36,25,75,0,25,75,0,100,0,0,100,100,4,3,10,1,0.3,0.3
271,45,Broadcast,99811624,1,99,99,99,56,4,40,56,4,40,63,37,0,100,100,4,3,50,0.6,0.1,0.1
272,45,Singlecast,114902369,1,2,1,1,2,0,98,2,0,98,63,37,0,100,100,4,3,50,0.6,0.1,0.1
273,45,Multicast,2246003278,4,99,27,27,44,2,54,44,2,54,63,37,0,100,100,4,3,50,0.6,0.1,0.1
274,45,GossipPull,2054699712,7,1327,17,17,55,8,37,55,8,37,63,37,0,100,100,4,3,50,0.6,0.1,0.1
275,45,GossipPush,25111390804,8,528,21,21,58,6,36,58,6,36,63,37,0,100,100,4,3,50,0.6,0.1,0.1
276,45,GossipPushPull,603234066,6,3000,41,41,33,31,36,33,31,36,63,37,0,100,100,4,3,50,0.6,0.1,0.1
277,46,Broadcast,99861564,1,99,99,99,37,6,57,37,6,57,56,44,0,100,100,4,3,50,0.6,0.2,0.2
278,46,Singlecast,16250,1,1,1,1,1,0,99,1,0,99,56,44,0,100,100,4,3,50,0.6,0.2,0.2
279,46,Multicast,3162355422,4,99,27,27,10,8,82,10,8,82,56,44,0,100,100,4,3,50,0.6,0.2,0.2
280,46,GossipPull,16792581851,12,2337,30,30,4,52,44,4,52,44,56,44,0,100,100,4,3,50,0.6,0.2,0.2
281,46,GossipPush,30245504900,9,525,24,24,37,19,44,37,19,44,56,44,0,100,100,4,3,50,0.6,0.2,0.2
282,46,GossipPushPull,752977721,6,3000,42,42,41,15,44,41,15,44,56,44,0,100,100,4,3,50,0.6,0.2,0.2
283,47,Broadcast,100105879,1,99,99,99,22,13,65,22,13,65,50,50,0,100,100,4,3,50,0.6,0.3,0.3
284,47,Singlecast,33310462,1,1,1,1,1,0,99,1,0,99,50,50,0,100,100,4,3,50,0.6,0.3,0.3
285,47,Multicast,3042978110,4,99,27,27,11,9,80,11,9,80,50,50,0,100,100,4,3,50,0.6,0.3,0.3
286,47,GossipPull,15438387427,11,2334,28,28,12,38,50,12,38,50,50,50,0,100,100,4,3,50,0.6,0.3,0.3
287,47,GossipPush,56770804102,15,852,42,42,15,35,50,15,35,50,50,50,0,100,100,4,3,50,0.6,0.3,0.3
288,47,GossipPushPull,1548945311,8,4200,56,56,15,35,50,15,35,50,50,50,0,100,100,4,3,50,0.6,0.3,0.3
289,48,Broadcast,99009245,1,99,99,99,73,5,22,73,5,22,85,15,0,100,100,4,3,50,0.8,0.1,0.1
290,48,Singlecast,67572919,1,2,1,1,1,1,98,1,1,98,85,15,0,100,100,4,3,50,0.8,0.1,0.1
291,48,Multicast,1731756087,4,99,27,27,56,9,35,56,9,35,85,15,0,100,100,4,3,50,0.8,0.1,0.1
292,48,GossipPull,648365371,7,1310,17,17,73,13,14,73,13,14,85,15,0,100,100,4,3,50,0.8,0.1,0.1
293,48,GossipPush,21383696566,7,488,18,18,52,34,14,52,34,14,85,15,0,100,100,4,3,50,0.8,0.1,0.1
294,48,GossipPushPull,483415563,5,2400,32,32,76,10,14,76,10,14,85,15,0,100,100,4,3,50,0.8,0.1,0.1
295,49,Broadcast,97399459,1,99,99,99,46,13,41,46,13,41,79,21,0,100,100,4,3,50,0.8,0.2,0.2
296,49,Singlecast,53514303,1,1,1,1,2,0,98,2,0,98,79,21,0,100,100,4,3,50,0.8,0.2,0.2
297,49,Multicast,1980545462,4,99,27,27,40,15,45,40,15,45,79,21,0,100,100,4,3,50,0.8,0.2,0.2
298,49,GossipPull,2051884591,8,1425,18,18,61,18,21,61,18,21,79,21,0,100,100,4,3,50,0.8,0.2,0.2
299,49,GossipPush,22192651347,8,753,21,21,49,30,21,49,30,21,79,21,0,100,100,4,3,50,0.8,0.2,0.2
300,49,GossipPushPull,604937767,6,3000,44,44,59,20,21,59,20,21,79,21,0,100,100,4,3,50,0.8,0.2,0.2
301,50,Broadcast,100334970,1,99,99,99,45,12,43,45,12,43,83,17,0,100,100,4,3,50,0.8,0.3,0.3
302,50,Singlecast,72511149,1,1,1,1,1,0,99,1,0,99,83,17,0,100,100,4,3,50,0.8,0.3,0.3
303,50,Multicast,2785684399,4,99,27,27,24,13,63,24,13,63,83,17,0,100,100,4,3,50,0.8,0.3,0.3
304,50,GossipPull,1897440033,8,1463,19,19,14,69,17,14,69,17,83,17,0,100,100,4,3,50,0.8,0.3,0.3
305,50,GossipPush,27299888536,9,771,24,24,42,41,17,42,41,17,83,17,0,100,100,4,3,50,0.8,0.3,0.3
306,50,GossipPushPull,651806888,6,3000,39,39,44,40,16,44,40,16,83,17,0,100,100,4,3,50,0.8,0.3,0.3
307,51,Broadcast,99374139,1,99,99,99,83,8,9,83,8,9,100,0,0,100,100,4,3,50,1,0.1,0.1
308,51,Singlecast,82505682,1,1,1,1,1,0,99,1,0,99,100,0,0,100,100,4,3,50,1,0.1,0.1
309,51,Multicast,1567188878,4,99,27,27,57,13,30,57,13,30,100,0,0,100,100,4,3,50,1,0.1,0.1
310,51,GossipPull,567248552,7,1104,14,14,67,33,0,67,33,0,100,0,0,100,100,4,3,50,1,0.1,0.1
311,51,GossipPush,18338354955,7,735,18,18,71,29,0,71,29,0,100,0,0,100,100,4,3,50,1,0.1,0.1
312,51,GossipPushPull,481504752,5,2400,33,33,83,17,0,83,17,0,100,0,0,100,100,4,3,50,1,0.1,0.1
313,52,Broadcast,98463179,1,99,99,99,59,22,19,59,22,19,100,0,0,100,100,4,3,50,1,0.2,0.2
314,52,Singlecast,89359027,1,1,1,1,2,0,98,2,0,98,100,0,0,100,100,4,3,50,1,0.2,0.2
315,52,Multicast,2058406670,4,99,27,27,31,25,44,31,25,44,100,0,0,100,100,4,3,50,1,0.2,0.2
316,52,GossipPull,731442634,8,1192,14,14,70,30,0,70,30,0,100,0,0,100,100,4,3,50,1,0.2,0.2
317,52,GossipPush,19058929507,7,687,18,18,61,39,0,61,39,0,100,0,0,100,100,4,3,50,1,0.2,0.2
318,52,GossipPushPull,602432844,6,3000,39,39,63,37,0,63,37,0,100,0,0,100,100,4,3,50,1,0.2,0.2
319,53,Broadcast,98929183,1,99,99,99,50,15,35,50,15,35,100,0,0,100,100,4,3,50,1,0.3,0.3
320,53,Singlecast,60435172,1,1,1,1,1,1,98,1,1,98,100,0,0,100,100,4,3,50,1,0.3,0.3
321,53,Multicast,2255400462,4,99,27,27,9,28,63,9,28,63,100,0,0,100,100,4,3,50,1,0.3,0.3
322,53,GossipPull,741620468,7,1186,15,15,44,56,0,44,56,0,100,0,0,100,100,4,3,50,1,0.3,0.3
323,53,GossipPush,22642103299,8,775,21,21,32,68,0,32,68,0,100,0,0,100,100,4,3,50,1,0.3,0.3
324,53,GossipPushPull,653733061,6,3000,41,41,31,69,0,31,69,0,100,0,0,100,100,4,3,50,1,0.3,0.3
325,2000,Broadcast,22074784,1,199,199,199,47,4.5,48.5,94,9,97,112,88,0,200,200,2,1,10,0.6,0.1,0.1
326,2000,Singlecast,31863368,1,3,1,1,1.5,0,98.5,3,0,197,112,88,0,200,200,2,1,10,0.6,0.1,0.1
327,2000,Multicast,2799604033,2,199,100,100,43.5,6,50.5,87,12,101,112,88,0,200,200,2,1,10,0.6,0.1,0.1
328,2000,GossipPull,135886897884,21,2957,20,20,38,18,44,76,36,88,112,88,0,200,200,2,1,10,0.6,0.1,0.1
329,2000,GossipPush,161142913494,20,883,19,19,49.5,7,43.5,99,14,87,112,88,0,200,200,2,1,10,0.6,0.1,0.1
330,2000,GossipPushPull,15309522842,11,4000,29,29,42,14,44,84,28,88,112,88,0,200,200,2,1,10,0.6,0.1,0.1
331,2001,Broadcast,21369766,1,199,199,199,35.5,11.5,53,71,23,106,118,82,0,200,200,2,1,10,0.6,0.2,0.2
332,2001,Singlecast,4464613,1,1,1,1,0.5,0,99.5,1,0,199,118,82,0,200,200,2,1,10,0.6,0.2,0.2
333,2001,Multicast,3079966630,2,199,100,100,14,10,76,28,20,152,118,82,0,200,200,2,1,10,0.6,0.2,0.2
334,2001,GossipPull,183524504323,27,3857,23,23,28,31,41,56,62,82,118,82,0,200,200,2,1,10,0.6,0.2,0.2
335,2001,GossipPush,191075086809,24,1325,23,23,22.5,36.5,41,45,73,82,118,82,0,200,200,2,1,10,0.6,0.2,0.2
336,2001,GossipPushPull,20596227735,13,4800,38,38,43.5,15.5,41,87,31,82,118,82,0,200,200,2,1,10,0.6,0.2,0.2
337,2002,Broadcast,21409999,1,199,199,199,28.5,12.5,59,57,25,118,112,88,0,200,200,2,1,10,0.6,0.3,0.3
338,2002,Singlecast,6700877,1,1,1,1,0.5,0,99.5,1,0,199,112,88,0,200,200,2,1,10,0.6,0.3,0.3
339,2002,Multicast,3081181969,2,199,100,100,15,11.5,73.5,30,23,147,112,88,0,200,200,2,1,10,0.6,0.3,0.3
340,2002,GossipPull,168956066613,24,3455,22,22,8,48.5,43.5,16,97,87,112,88,0,200,200,2,1,10,0.6,0.3,0.3
341,2002,GossipPush,215620610852,24,856,22,22,10.5,44,45.5,21,88,91,112,88,1,200,200,2,1,10,0.6,0.3,0.3
342,2002,GossipPushPull,44527576072,31,6400,45,45,12,44,44,24,88,88,112,88,0,200,200,2,1,10,0.6,0.3,0.3
343,2003,Broadcast,22556577,1,199,199,199,72,7,21,144,14,42,173,27,0,200,200,2,1,10,0.8,0.1,0.1
344,2003,Singlecast,24071955,1,6,1,1,1.5,1.5,97,3,3,194,173,27,0,200,200,2,1,10,0.8,0.1,0.1
345,2003,Multicast,1290721456,2,199,100,100,71.5,8,20.5,143,16,41,173,27,0,200,200,2,1,10,0.8,0.1,0.1
346,2003,GossipPull,79290219335,17,2003,13,13,51.5,35,13.5,103,70,27,173,27,0,200,200,2,1,10,0.8,0.1,0.1
347,2003,GossipPush,108675399235,18,1501,17,17,63.5,23,13.5,127,46,27,173,27,0,200,200,2,1,10,0.8,0.1,0.1
348,2003,GossipPushPull,3213863085,11,4000,31,31,43,43.5,13.5,86,87,27,173,27,0,200,200,2,1,10,0.8,0.1,0.1
349,2004,Broadcast,22297177,1,199,199,199,48,15.5,36.5,96,31,73,168,32,0,200,200,2,1,10,0.8,0.2,0.2
350,2004,Singlecast,10124671,1,1,1,1,0.5,0,99.5,1,0,199,168,32,0,200,200,2,1,10,0.8,0.2,0.2
351,2004,Multicast,2126933352,2,199,100,100,25.5,10.5,64,51,21,128,168,32,0,200,200,2,1,10,0.8,0.2,0.2
352,2004,GossipPull,122049536956,21,2380,15,15,19,65,16,38,130,32,168,32,0,200,200,2,1,10,0.8,0.2,0.2
353,2004,GossipPush,130376884438,19,1370,18,18,11.5,72.5,16,23,145,32,168,32,0,200,200,2,1,10,0.8,0.2,0.2
354,2004,GossipPushPull,5873098220,11,4000,30,30,43.5,40.5,16,87,81,32,168,32,0,200,200,2,1,10,0.8,0.2,0.2
355,2005,Broadcast,22064882,1,199,199,199,38.5,23.5,38,77,47,76,167,33,0,200,200,2,1,10,0.8,0.3,0.3
356,2005,Singlecast,13150920,1,1,1,1,0.5,0,99.5,1,0,199,167,33,0,200,200,2,1,10,0.8,0.3,0.3
357,2005,Multicast,1675715912,2,199,100,100,23.5,19,57.5,47,38,115,167,33,0,200,200,2,1,10,0.8,0.3,0.3
358,2005,GossipPull,117582123135,20,2369,16,16,4,79.5,16.5,8,159,33,167,33,0,200,200,2,1,10,0.8,0.3,0.3
359,2005,GossipPush,147418185525,20,1320,19,19,25.5,58,16.5,51,116,33,167,33,0,200,200,2,1,10,0.8,0.3,0.3
360,2005,GossipPushPull,11075005416,13,4800,34,34,29.5,54,16.5,59,108,33,167,33,0,200,200,2,1,10,0.8,0.3,0.3
361,2006,Broadcast,21085243,1,199,199,199,80.5,10.5,9,161,21,18,200,0,0,200,200,2,1,10,1,0.1,0.1
362,2006,Singlecast,255752872,1,30,1,1,2,13,85,4,26,170,200,0,0,200,200,2,1,10,1,0.1,0.1
363,2006,Multicast,588975959,2,199,100,100,79,10,11,158,20,22,200,0,0,200,200,2,1,10,1,0.1,0.1
364,2006,GossipPull,71065628751,16,1541,11,11,34.5,65.5,0,69,131,0,200,0,0,200,200,2,1,10,1,0.1,0.1
365,2006,GossipPush,84727381256,14,995,13,13,81.5,18.5,0,163,37,0,200,0,0,200,200,2,1,10,1,0.1,0.1
366,2006,GossipPushPull,1086478212,8,2800,23,23,60.5,39.5,0,121,79,0,200,0,0,200,200,2,1,10,1,0.1,0.1
367,2007,Broadcast,21169263,1,199,199,199,66.5,16.5,17,133,33,34,200,0,0,200,200,2,1,10,1,0.2,0.2
368,2007,Singlecast,80919168,1,7,1,1,3.5,0,96.5,7,0,193,200,0,0,200,200,2,1,10,1,0.2,0.2
369,2007,Multicast,991480896,2,199,100,100,64,12.5,23.5,128,25,47,200,0,0,200,200,2,1,10,1,0.2,0.2
370,2007,GossipPull,75852412858,17,1841,12,12,37,63,0,74,126,0,200,0,0,200,200,2,1,10,1,0.2,0.2
371,2007,GossipPush,100703699753,16,1182,15,15,50,50,0,100,100,0,200,0,0,200,200,2,1,10,1,0.2,0.2
372,2007,GossipPushPull,2229393052,9,3200,25,25,45.5,54.5,0,91,109,0,200,0,0,200,200,2,1,10,1,0.2,0.2
373,2008,Broadcast,21477229,1,199,199,199,46,25,29,92,50,58,200,0,0,200,200,2,1,10,1,0.3,0.3
374,2008,Singlecast,16839219,1,3,1,1,1,0.5,98.5,2,1,197,200,0,0,200,200,2,1,10,1,0.3,0.3
375,2008,Multicast,2026795985,2,199,100,100,19.5,22.5,58,39,45,116,200,0,0,200,200,2,1,10,1,0.3,0.3
376,2008,GossipPull,110467037724,20,2009,14,14,48.5,51.5,0,97,103,0,200,0,0,200,200,2,1,10,1,0.3,0.3
377,2008,GossipPush,122358941411,19,1563,18,18,9.5,90.5,0,19,181,0,200,0,0,200,200,2,1,10,1,0.3,0.3
378,2008,GossipPushPull,5550565519,13,4800,36,36,26.5,73.5,0,53,147,0,200,0,0,200,200,2,1,10,1,0.3,0.3
379,2009,Broadcast,101842899,1,199,199,199,46.5,8.5,45,93,17,90,117,83,0,200,200,2,1,50,0.6,0.1,0.1
380,2009,Singlecast,23456543,1,1,1,1,0.5,0,99.5,1,0,199,117,83,0,200,200,2,1,50,0.6,0.1,0.1
381,2009,Multicast,2638753575,2,199,100,100,24,4,72,48,8,144,117,83,0,200,200,2,1,50,0.6,0.1,0.1
382,2009,GossipPull,118974965675,19,2641,17,17,38.5,20,41.5,77,40,83,117,83,0,200,200,2,1,50,0.6,0.1,0.1
383,2009,GossipPush,172714629308,22,1284,21,21,37,22,41,74,44,82,117,83,0,200,200,2,1,50,0.6,0.1,0.1
384,2009,GossipPushPull,14664639298,12,4400,29,29,34.5,24,41.5,69,48,83,117,83,0,200,200,2,1,50,0.6,0.1,0.1
385,2010,Broadcast,100763653,1,199,199,199,38,7,55,76,14,110,119,81,0,200,200,2,1,50,0.6,0.2,0.2
386,2010,Singlecast,68467058,1,1,1,1,1,0,99,2,0,198,119,81,0,200,200,2,1,50,0.6,0.2,0.2
387,2010,Multicast,2708588230,2,199,100,100,20,10.5,69.5,40,21,139,119,81,0,200,200,2,1,50,0.6,0.2,0.2
388,2010,GossipPull,156714458233,23,3207,22,22,32,27.5,40.5,64,55,81,119,81,0,200,200,2,1,50,0.6,0.2,0.2
389,2010,GossipPush,178815919443,22,1117,21,21,31.5,28,40.5,63,56,81,119,81,0,200,200,2,1,50,0.6,0.2,0.2
390,2010,GossipPushPull,21388127012,12,4400,31,31,28,31.5,40.5,56,63,81,119,81,0,200,200,2,1,50,0.6,0.2,0.2
391,2011,Broadcast,101404094,1,199,199,199,26,17,57,52,34,114,113,87,0,200,200,2,1,50,0.6,0.3,0.3
392,2011,Singlecast,93713574,1,1,1,1,0.5,0,99.5,1,0,199,113,87,0,200,200,2,1,50,0.6,0.3,0.3
393,2011,Multicast,3410368710,2,199,100,100,11,11.5,77.5,22,23,155,113,87,0,200,200,2,1,50,0.6,0.3,0.3
394,2011,GossipPull,215303202216,29,4117,26,26,14.5,42,43.5,29,84,87,113,87,1,200,200,2,1,50,0.6,0.3,0.3
395,2011,GossipPush,281489146551,29,1,1,1,1,0,99,2,0,198,113,87,0,200,200,2,1,50,0.6,0.3,0.3
396,2011,GossipPushPull,154200116205,17,6656,52,42,25,31.5,43.5,50,63,87,113,87,0,200,200,2,1,50,0.6,0.3,0.3
397,2012,Broadcast,101295458,1,199,199,199,63,10.5,26.5,126,21,53,165,35,0,200,200,2,1,50,0.8,0.1,0.1
398,2012,Singlecast,78865487,1,1,1,1,0.5,0,99.5,1,0,199,165,35,0,200,200,2,1,50,0.8,0.1,0.1
399,2012,Multicast,1580703993,2,199,100,100,32.5,6.5,61,65,13,122,165,35,0,200,200,2,1,50,0.8,0.1,0.1
400,2012,GossipPull,78118939349,16,1927,13,13,60.5,22,17.5,121,44,35,165,35,0,200,200,2,1,50,0.8,0.1,0.1
401,2012,GossipPush,124973808568,19,1438,18,18,51,31.5,17.5,102,63,35,165,35,0,200,200,2,1,50,0.8,0.1,0.1
402,2012,GossipPushPull,4292957665,10,3600,27,27,58.5,24,17.5,117,48,35,165,35,0,200,200,2,1,50,0.8,0.1,0.1
403,2013,Broadcast,101326457,1,199,199,199,47.5,18,34.5,95,36,69,163,37,0,200,200,2,1,50,0.8,0.2,0.2
404,2013,Singlecast,70717768,1,1,1,1,0.5,0,99.5,1,0,199,163,37,0,200,200,2,1,50,0.8,0.2,0.2
405,2013,Multicast,1754139483,2,199,100,100,25.5,17,57.5,51,34,115,163,37,0,200,200,2,1,50,0.8,0.2,0.2
406,2013,GossipPull,121370959016,20,2209,15,15,34,47.5,18.5,68,95,37,163,37,0,200,200,2,1,50,0.8,0.2,0.2
407,2013,GossipPush,124708419578,18,1309,17,17,45.5,36,18.5,91,72,37,163,37,0,200,200,2,1,50,0.8,0.2,0.2
408,2013,GossipPushPull,6773210526,11,4000,31,31,54.5,27,18.5,109,54,37,163,37,0,200,200,2,1,50,0.8,0.2,0.2
409,2014,Broadcast,101269701,1,199,199,199,37,16.5,46.5,74,33,93,153,47,0,200,200,2,1,50,0.8,0.3,0.3
410,2014,Singlecast,77834188,1,2,1,1,0.5,0.5,99,1,1,198,153,47,0,200,200,2,1,50,0.8,0.3,0.3
411,2014,Multicast,2392357301,2,199,100,100,17.5,18,64.5,35,36,129,153,47,0,200,200,2,1,50,0.8,0.3,0.3
412,2014,GossipPull,209968237101,29,3122,22,22,12,64.5,23.5,24,129,47,153,47,1,200,200,2,1,50,0.8,0.3,0.3
413,2014,GossipPush,274476043803,29,1,1,0,0.5,0,99.5,1,0,199,153,47,0,200,200,2,1,50,0.8,0.3,0.3
414,2014,GossipPushPull,104195059696,11,4140,31,28,15.5,61,23.5,31,122,47,153,47,0,200,200,2,1,50,0.8,0.3,0.3
415,2015,Broadcast,101786710,1,199,199,199,78.5,10.5,11,157,21,22,200,0,0,200,200,2,1,50,1,0.1,0.1
416,2015,Singlecast,78611479,1,1,1,1,1,0,99,2,0,198,200,0,0,200,200,2,1,50,1,0.1,0.1
417,2015,Multicast,695748051,2,199,100,100,41.5,9.5,49,83,19,98,200,0,0,200,200,2,1,50,1,0.1,0.1
418,2015,GossipPull,61046896839,15,1586,13,13,74.5,25.5,0,149,51,0,200,0,0,200,200,2,1,50,1,0.1,0.1
419,2015,GossipPush,90320110703,15,1108,14,14,63,37,0,126,74,0,200,0,0,200,200,2,1,50,1,0.1,0.1
420,2015,GossipPushPull,2037367338,10,3600,25,25,77.5,22.5,0,155,45,0,200,0,0,200,200,2,1,50,1,0.1,0.1
421,2016,Broadcast,101242227,1,199,199,199,68.5,13,18.5,137,26,37,200,0,0,200,200,2,1,50,1,0.2,0.2
422,2016,Singlecast,93193233,1,1,1,1,0.5,0.5,99,1,1,198,200,0,0,200,200,2,1,50,1,0.2,0.2
423,2016,Multicast,1084858716,2,199,100,100,32,15,53,64,30,106,200,0,0,200,200,2,1,50,1,0.2,0.2
424,2016,GossipPull,112963878985,21,1966,14,14,19,81,0,38,162,0,200,0,0,200,200,2,1,50,1,0.2,0.2
425,2016,GossipPush,98059705489,16,1274,15,15,23.5,76.5,0,47,153,0,200,0,0,200,200,2,1,50,1,0.2,0.2
426,2016,GossipPushPull,3076766458,9,3200,26,26,62,38,0,124,76,0,200,0,0,200,200,2,1,50,1,0.2,0.2
427,2017,Broadcast,99986797,1,199,199,199,53.5,18,28.5,107,36,57,200,0,0,200,200,2,1,50,1,0.3,0.3
428,2017,Singlecast,126066809,1,2,1,1,0.5,0.5,99,1,1,198,200,0,0,200,200,2,1,50,1,0.3,0.3
429,2017,Multicast,2115274032,2,199,100,100,21.5,19,59.5,43,38,119,200,0,0,200,200,2,1,50,1,0.3,0.3
430,2017,GossipPull,95165928904,18,1945,14,14,29.5,70.5,0,59,141,0,200,0,0,200,200,2,1,50,1,0.3,0.3
431,2017,GossipPush,124363533133,19,1599,18,18,3.5,96.5,0,7,193,0,200,0,0,200,200,2,1,50,1,0.3,0.3
432,2017,GossipPushPull,6744015328,12,4400,32,32,33.5,66.5,0,67,133,0,200,0,0,200,200,2,1,50,1,0.3,0.3
433,2018,Broadcast,21437962,1,199,199,199,47.5,6,46.5,95,12,93,121,79,0,200,200,3,2,10,0.6,0.1,0.1
434,2018,Singlecast,10274813,1,1,1,1,0.5,0,99.5,1,0,199,121,79,0,200,200,3,2,10,0.6,0.1,0.1
435,2018,Multicast,4786760991,3,199,68,68,15.5,21.5,63,31,43,126,121,79,0,200,200,3,2,10,0.6,0.1,0.1
